household_key,numBaskets,week,eggPurchase_week0,eggPurchase_week1,eggPurchase_week2,eggPurchase_week3,MARITAL_STATUS_CODE,AGE_DESC,INCOME_DESC,HOMEOWNER_DESC,HH_COMP_DESC,HOUSEHOLD_SIZE_DESC,KID_CATEGORY_DESC,avgBasketLoyaltyDiscount,avgSpendAmtPerBasket
579,46,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-17.88,57.29
580,103,Week of 669,0.0,1.0,0.0,0.0,,,,,,,,-1.57352941176,13.1111764706
581,400,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-6.82696428571,29.4882142857
582,283,Week of 669,0.0,0.0,0.0,0.0,A,45-54,125-149K,Homeowner,Unknown,3,1,-3.9725,38.7419444444
583,309,Week of 669,0.0,0.0,0.0,0.0,B,35-44,15-24K,Unknown,Single Female,1,None/Unknown,-3.7254,20.7952
585,60,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-3.23181818182,19.0354545455
586,677,Week of 669,0.0,1.0,1.0,0.0,A,19-24,35-49K,Renter,2 Adults Kids,3,1,-6.85781818182,40.018
587,35,Week of 669,0.0,0.0,1.0,0.0,,,,,,,,-2.99375,11.37
588,859,Week of 669,0.0,1.0,0.0,0.0,A,35-44,50-74K,Homeowner,2 Adults Kids,5+,3+,-5.57842105263,37.410877193
589,14,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.22,23.75
590,229,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-6.65023255814,24.7341860465
591,748,Week of 669,0.0,0.0,1.0,1.0,,,,,,,,-6.40147058824,41.7169117647
592,64,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-3.9225,18.1916666667
593,127,Week of 669,0.0,0.0,0.0,0.0,U,35-44,35-49K,Unknown,Single Male,1,None/Unknown,-2.20608695652,12.2339130435
594,182,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-6.82,32.7494117647
595,198,Week of 669,0.0,0.0,0.0,0.0,U,25-34,35-49K,Unknown,2 Adults Kids,3,1,-2.87351351351,15.7372972973
596,248,Week of 669,0.0,0.0,0.0,0.0,A,45-54,15-24K,Homeowner,1 Adult Kids,3,1,-3.47884615385,38.1253846154
597,448,Week of 669,0.0,0.0,0.0,0.0,U,19-24,Under 15K,Unknown,1 Adult Kids,2,1,-6.94961538462,54.7603846154
598,318,Week of 669,1.0,0.0,0.0,0.0,B,35-44,25-34K,Unknown,Single Female,1,None/Unknown,-3.77285714286,24.5263265306
599,13,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-0.75,16.47
600,410,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-7.92518518519,34.3324074074
601,357,Week of 669,0.0,0.0,0.0,0.0,A,35-44,100-124K,Homeowner,2 Adults Kids,4,2,-13.31375,85.29125
602,328,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-6.21,38.6523333333
603,20,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-0.652727272727,4.20363636364
604,240,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-4.69380952381,36.9661904762
605,477,Week of 669,1.0,0.0,0.0,0.0,A,25-34,75-99K,Homeowner,2 Adults Kids,4,2,-6.25137931034,42.9644827586
606,353,Week of 669,0.0,0.0,0.0,0.0,U,45-54,35-49K,Probable Renter,Unknown,1,None/Unknown,-6.12620689655,40.01
607,10,Week of 669,0.0,0.0,0.0,0.0,U,45-54,125-149K,Unknown,Unknown,1,None/Unknown,-1.12,6.77333333333
608,444,Week of 669,0.0,0.0,0.0,0.0,B,25-34,25-34K,Renter,1 Adult Kids,5+,3+,-3.60037735849,27.4037735849
609,233,Week of 669,0.0,0.0,0.0,0.0,U,45-54,50-74K,Unknown,Unknown,1,None/Unknown,-2.65652173913,12.0802173913
610,49,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.82666666667,12.8388888889
611,242,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-10.8683333333,42.3195833333
612,522,Week of 669,0.0,1.0,0.0,0.0,,,,,,,,-4.73543478261,35.6969565217
613,95,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-6.01285714286,29.1742857143
614,536,Week of 669,0.0,1.0,0.0,1.0,A,35-44,15-24K,Unknown,2 Adults Kids,4,2,-5.15604651163,28.2865116279
615,80,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-6.13357142857,19.7671428571
616,4,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,0.0,11.18
617,223,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-9.46454545455,57.9163636364
618,452,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.81304347826,15.7375
619,30,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-19.01,93.68
620,26,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.462,11.466
621,484,Week of 669,0.0,0.0,1.0,0.0,U,45-54,35-49K,Unknown,Single Male,1,None/Unknown,-2.37738461538,21.6767692308
622,205,Week of 669,0.0,0.0,0.0,0.0,U,35-44,15-24K,Unknown,Single Female,1,None/Unknown,-2.14283018868,14.4154716981
623,59,Week of 669,0.0,0.0,0.0,0.0,A,45-54,35-49K,Homeowner,2 Adults Kids,3,1,-2.43066666667,11.6633333333
624,717,Week of 669,1.0,0.0,1.0,1.0,U,45-54,50-74K,Unknown,Unknown,1,None/Unknown,-14.3115909091,62.1690909091
625,169,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-6.844,43.094
626,61,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-3.10833333333,22.9933333333
627,130,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.73,41.6192307692
628,61,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-16.395,118.46
629,2,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-0.49,5.48
630,523,Week of 669,0.0,1.0,1.0,1.0,A,35-44,35-49K,Homeowner,2 Adults Kids,3,1,-17.9823684211,61.3034210526
631,884,Week of 669,0.0,0.0,0.0,1.0,A,65+,100-124K,Homeowner,2 Adults Kids,3,1,-3.21467213115,20.8863114754
632,348,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-13.2105555556,64.3405555556
633,367,Week of 669,0.0,0.0,0.0,1.0,,,,,,,,-8.90935483871,41.1829032258
635,6,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-0.81,9.085
636,1171,Week of 669,1.0,0.0,0.0,0.0,,,,,,,,-7.51217948718,47.3432051282
637,237,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-4.80545454545,19.1479545455
638,691,Week of 669,1.0,1.0,0.0,0.0,,,,,,,,-7.66260869565,51.3754347826
639,131,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.60142857143,9.97214285714
640,52,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-6.74,33.49
641,1154,Week of 669,1.0,0.0,0.0,0.0,,,,,,,,-6.46597701149,44.3193103448
642,28,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-8.58,74.9
643,192,Week of 669,0.0,1.0,0.0,0.0,,,,,,,,-13.1061538462,50.4830769231
644,365,Week of 669,1.0,0.0,1.0,0.0,A,65+,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,-2.89279069767,17.0548837209
645,21,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.51166666667,12.39
646,99,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-25.3333333333,99.89
647,569,Week of 669,0.0,0.0,0.0,0.0,A,35-44,50-74K,Renter,2 Adults Kids,4,2,-10.4991891892,59.7435135135
648,291,Week of 669,1.0,0.0,0.0,0.0,,,,,,,,-3.4,28.62125
649,57,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.81833333333,21.2266666667
650,64,Week of 669,0.0,1.0,0.0,0.0,,,,,,,,-1.3925,13.2990909091
651,34,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-15.81,88.01
652,250,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-5.45066666667,39.9766666667
653,768,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-16.436,93.5466666667
654,264,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.876,12.8905
655,211,Week of 669,0.0,1.0,1.0,1.0,,,,,,,,-8.47,46.7275
656,533,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-13.361,93.021
657,6,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,0.0,4.9375
658,98,Week of 669,0.0,0.0,0.0,1.0,,,,,,,,-2.88263157895,14.2405263158
659,61,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-7.162,37.43
660,441,Week of 669,0.0,0.0,0.0,0.0,A,55-64,50-74K,Homeowner,Unknown,2,None/Unknown,-7.14853658537,46.2117073171
661,401,Week of 669,0.0,0.0,1.0,0.0,U,45-54,50-74K,Homeowner,Unknown,1,None/Unknown,-1.60641221374,12.7261832061
662,79,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-3.71727272727,32.7381818182
663,354,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-6.85233333333,28.2556666667
664,168,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-7.46333333333,42.5077777778
665,14,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-0.3,8.72142857143
666,211,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.93953488372,13.1769767442
667,291,Week of 669,1.0,0.0,0.0,0.0,,,,,,,,-4.24514285714,21.0748571429
668,137,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-5.62764705882,22.7217647059
669,512,Week of 669,0.0,1.0,0.0,0.0,,,,,,,,-6.0485,54.6015
670,577,Week of 669,0.0,0.0,0.0,1.0,A,55-64,35-49K,Unknown,2 Adults Kids,3,1,-5.47958333333,42.6922916667
671,194,Week of 669,0.0,0.0,0.0,0.0,U,35-44,35-49K,Homeowner,Single Female,1,None/Unknown,-3.81967741935,30.3438709677
672,410,Week of 669,0.0,0.0,0.0,0.0,U,35-44,25-34K,Unknown,2 Adults No Kids,2,None/Unknown,-8.615,35.2747222222
673,102,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-3.19708333333,18.6954166667
674,706,Week of 669,0.0,0.0,1.0,0.0,,,,,,,,-7.78904761905,53.7097619048
675,481,Week of 669,0.0,1.0,1.0,0.0,U,35-44,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,-4.04019607843,28.3133333333
676,1034,Week of 669,1.0,0.0,1.0,0.0,,,,,,,,-6.07520661157,32.2776859504
677,67,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-5.20833333333,38.5816666667
678,12,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.89666666667,7.81666666667
679,158,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.37571428571,14.6405714286
680,496,Week of 669,0.0,0.0,0.0,0.0,U,45-54,50-74K,Homeowner,Unknown,1,None/Unknown,-10.5940625,47.845625
681,181,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-3.61294117647,41.4441176471
682,215,Week of 669,0.0,0.0,0.0,0.0,A,65+,125-149K,Homeowner,2 Adults No Kids,2,None/Unknown,-4.09076923077,17.5505128205
683,5,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-3.96,13.03
684,112,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.51352941176,18.3452941176
685,652,Week of 669,0.0,1.0,0.0,0.0,A,35-44,Under 15K,Unknown,Single Female,2,None/Unknown,-6.31878787879,32.8077272727
686,12,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.51,13.79
687,401,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-10.8660869565,51.2908695652
688,296,Week of 669,0.0,0.0,0.0,0.0,A,35-44,125-149K,Homeowner,2 Adults Kids,3,1,-20.0528571429,165.895714286
690,236,Week of 669,0.0,0.0,0.0,0.0,B,65+,15-24K,Homeowner,Single Female,1,None/Unknown,-2.75807692308,15.3421153846
691,149,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-6.89583333333,38.2725
692,389,Week of 669,1.0,1.0,1.0,0.0,U,65+,35-49K,Homeowner,Single Female,1,None/Unknown,-3.01484848485,33.4151515152
693,347,Week of 669,0.0,0.0,0.0,0.0,U,45-54,15-24K,Unknown,2 Adults No Kids,2,None/Unknown,-4.562,35.4362857143
694,70,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.69842105263,10.7384210526
695,775,Week of 669,0.0,0.0,0.0,0.0,B,35-44,35-49K,Unknown,1 Adult Kids,3,2,-7.05,47.4880357143
696,1174,Week of 669,0.0,0.0,1.0,0.0,U,35-44,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,-7.58325842697,48.7764044944
697,183,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-5.59909090909,47.6972727273
698,135,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.21764705882,18.4388235294
699,653,Week of 669,0.0,0.0,1.0,0.0,A,45-54,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,-14.1612,110.4296
700,183,Week of 669,1.0,0.0,0.0,0.0,,,,,,,,-12.2133333333,95.3277777778
701,344,Week of 669,0.0,1.0,0.0,1.0,,,,,,,,-9.40952380952,66.0947619048
702,670,Week of 669,1.0,0.0,0.0,1.0,,,,,,,,-6.94689655172,39.1589655172
703,679,Week of 669,1.0,0.0,0.0,0.0,,,,,,,,-9.36117647059,71.1567647059
704,3,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.875,6.515
705,85,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.59911764706,8.96647058824
706,396,Week of 669,0.0,0.0,0.0,0.0,B,45-54,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,-7.98176470588,40.9923529412
707,1226,Week of 669,1.0,1.0,1.0,1.0,A,25-34,100-124K,Homeowner,2 Adults Kids,5+,3+,-4.45207407407,39.2221481481
708,212,Week of 669,1.0,0.0,0.0,0.0,A,35-44,100-124K,Homeowner,2 Adults Kids,4,2,-6.696875,45.543125
709,452,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-7.48928571429,30.4242857143
710,412,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.83367088608,13.75
711,39,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.005,10.93
712,939,Week of 669,0.0,1.0,0.0,1.0,A,65+,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,-7.07439393939,52.8765151515
713,87,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-8.4775,37.32875
714,524,Week of 669,0.0,0.0,0.0,0.0,U,55-64,15-24K,Unknown,2 Adults Kids,3,1,-4.374375,19.2582291667
715,419,Week of 669,0.0,1.0,0.0,0.0,A,55-64,15-24K,Homeowner,2 Adults No Kids,2,None/Unknown,-5.39294117647,25.6833333333
716,87,Week of 669,0.0,0.0,0.0,0.0,A,45-54,75-99K,Homeowner,2 Adults Kids,5+,3+,-5.65526315789,19.13
717,52,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.51705882353,11.4752941176
718,1645,Week of 669,0.0,0.0,1.0,0.0,A,45-54,25-34K,Homeowner,2 Adults Kids,5+,3+,-4.99573684211,26.6814736842
719,279,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-11.0417647059,45.1882352941
720,79,Week of 669,1.0,0.0,0.0,0.0,,,,,,,,-1.86761904762,24.950952381
721,36,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-0.762727272727,11.6045454545
722,673,Week of 669,1.0,0.0,1.0,1.0,A,35-44,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,-7.444375,43.9835416667
723,237,Week of 669,0.0,0.0,0.0,1.0,,,,,,,,-14.331,76.901
724,21,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.6175,12.4175
725,771,Week of 669,0.0,1.0,0.0,0.0,U,45-54,25-34K,Unknown,Single Female,1,None/Unknown,-15.4011111111,58.8197222222
726,326,Week of 669,0.0,0.0,1.0,0.0,,,,,,,,-10.6181818182,47.7859090909
727,473,Week of 669,0.0,1.0,1.0,0.0,,,,,,,,-5.67976190476,36.9854761905
728,246,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.74826923077,15.8682692308
729,44,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-3.457,25.117
730,88,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.46333333333,11.3075757576
731,116,Week of 669,0.0,0.0,0.0,0.0,U,45-54,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,-2.86434782609,17.0130434783
732,506,Week of 669,0.0,0.0,0.0,0.0,A,55-64,75-99K,Homeowner,2 Adults Kids,4,2,-13.3903333333,57.051
733,353,Week of 669,0.0,0.0,0.0,0.0,A,45-54,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,-7.7228,42.9876
734,99,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.4635,18.8705
735,128,Week of 669,1.0,0.0,0.0,1.0,,,,,,,,-1.83357142857,13.085
736,653,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-8.2996875,67.0546875
737,125,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-3.22666666667,25.0786666667
738,159,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-8.136,47.276
740,733,Week of 669,1.0,1.0,1.0,1.0,A,45-54,175-199K,Homeowner,Single Female,2,None/Unknown,-10.7481081081,66.2051351351
741,361,Week of 669,1.0,0.0,0.0,0.0,U,65+,50-74K,Homeowner,2 Adults Kids,3,1,-8.1737037037,48.6074074074
742,373,Week of 669,0.0,0.0,0.0,0.0,A,35-44,15-24K,Renter,1 Adult Kids,4,2,-2.51315789474,17.4663157895
743,232,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-3.9956,21.6668
744,605,Week of 669,0.0,0.0,0.0,1.0,,,,,,,,-7.6112962963,36.6287037037
745,725,Week of 669,1.0,0.0,1.0,1.0,,,,,,,,-4.64132075472,37.3445283019
746,3,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.44,11.785
747,118,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.5903125,10.9503225806
748,345,Week of 669,0.0,0.0,0.0,0.0,B,45-54,Under 15K,Homeowner,2 Adults Kids,3,1,-7.90571428571,32.6608571429
749,17,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.6775,8.8075
750,253,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.86617647059,15.1085294118
751,107,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-3.78153846154,20.5892307692
752,92,Week of 669,0.0,0.0,0.0,0.0,A,35-44,75-99K,Renter,Single Female,2,None/Unknown,-4.277,31.085
753,289,Week of 669,0.0,0.0,0.0,1.0,A,45-54,75-99K,Homeowner,2 Adults Kids,4,2,-11.7340909091,48.8195454545
754,113,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.19307692308,28.5246153846
755,192,Week of 669,0.0,1.0,0.0,0.0,U,35-44,50-74K,Homeowner,Unknown,1,None/Unknown,-6.74315789474,36.6442105263
756,65,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-12.46,106.49
757,125,Week of 669,1.0,0.0,1.0,0.0,,,,,,,,-7.36916666667,42.525
758,13,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.6575,18.5125
759,114,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.845,38.43
760,36,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.55714285714,29.6314285714
761,940,Week of 669,1.0,0.0,1.0,0.0,A,25-34,125-149K,Homeowner,1 Adult Kids,5+,3+,-13.7055769231,71.5988461538
762,767,Week of 669,0.0,1.0,0.0,0.0,A,35-44,125-149K,Renter,Single Female,2,None/Unknown,-1.48373831776,11.7727102804
763,106,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-8.74,52.245
764,449,Week of 669,1.0,1.0,0.0,0.0,A,35-44,50-74K,Homeowner,2 Adults Kids,5+,3+,-5.70803921569,28.501372549
765,135,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-16.66,102.2075
766,944,Week of 669,0.0,0.0,1.0,0.0,A,45-54,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,-12.6088571429,78.7085714286
767,146,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-11.97,62.5066666667
768,899,Week of 669,1.0,0.0,0.0,0.0,A,35-44,50-74K,Renter,Single Female,2,None/Unknown,-3.24205882353,16.8166176471
769,118,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-6.02,33.2654545455
770,256,Week of 669,0.0,0.0,0.0,0.0,A,25-34,50-74K,Homeowner,2 Adults Kids,5+,3+,-26.4616666667,93.9891666667
771,1326,Week of 669,0.0,1.0,0.0,1.0,U,45-54,50-74K,Homeowner,Unknown,1,None/Unknown,-3.43631284916,17.5668715084
772,37,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-0.666666666667,6.89777777778
773,169,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-5.082,46.9553333333
774,153,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-21.165,114.14
775,3,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,0.0,35.07
776,153,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.5956,15.5216
777,508,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-10.1045454545,76.8913636364
778,54,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.51142857143,9.68
779,471,Week of 669,0.0,0.0,1.0,0.0,U,65+,125-149K,Homeowner,2 Adults Kids,3,1,-6.19605263158,48.4668421053
780,10,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.79333333333,8.86666666667
781,192,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-8.4405,40.9325
782,39,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-3.30625,16.43375
783,9,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-3.7,14.19
784,206,Week of 669,0.0,0.0,0.0,0.0,A,45-54,100-124K,Homeowner,Single Female,2,None/Unknown,-2.9721875,22.6665625
785,183,Week of 669,0.0,0.0,0.0,1.0,A,65+,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,-2.02771428571,16.8505714286
786,706,Week of 669,1.0,0.0,1.0,0.0,U,19-24,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,-7.78755555556,58.3755555556
787,153,Week of 669,0.0,0.0,0.0,0.0,B,25-34,25-34K,Homeowner,Single Male,1,None/Unknown,-2.01682926829,12.3958536585
788,625,Week of 669,0.0,1.0,1.0,0.0,U,25-34,Under 15K,Unknown,1 Adult Kids,2,1,-11.5962222222,47.2993333333
789,71,Week of 669,1.0,0.0,0.0,1.0,,,,,,,,-2.62230769231,16.8061538462
790,377,Week of 669,0.0,0.0,0.0,0.0,U,45-54,50-74K,Homeowner,Unknown,1,None/Unknown,-4.84541666667,51.2983333333
791,74,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-4.72083333333,23.7533333333
792,10,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-4.13,24.2
793,145,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.74814814815,17.6425925926
794,102,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-19.9928571429,82.22
795,50,Week of 669,0.0,0.0,1.0,0.0,,,,,,,,-4.73888888889,24.3711111111
796,37,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-3.81,11.334
797,170,Week of 669,0.0,0.0,0.0,0.0,U,25-34,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,-2.26875,28.7591666667
798,250,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-6.62,36.5652173913
799,187,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-10.0557142857,37.7378571429
800,1288,Week of 669,1.0,1.0,0.0,0.0,A,25-34,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,-3.58475862069,23.5680689655
801,119,Week of 669,0.0,0.0,1.0,0.0,,,,,,,,-9.97090909091,47.4845454545
802,127,Week of 669,0.0,0.0,0.0,0.0,U,65+,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,-6.83076923077,43.7076923077
803,291,Week of 669,0.0,0.0,1.0,0.0,U,25-34,75-99K,Unknown,2 Adults No Kids,2,None/Unknown,-4.90827586207,31.4065517241
804,409,Week of 669,0.0,0.0,0.0,1.0,,,,,,,,-2.46694444444,11.1313888889
805,492,Week of 669,0.0,1.0,0.0,0.0,,,,,,,,-3.52464285714,18.1846987952
806,448,Week of 669,0.0,1.0,0.0,0.0,A,35-44,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,-7.97655172414,58.2796551724
807,402,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-7.00588235294,35.2017647059
808,187,Week of 669,0.0,0.0,0.0,0.0,U,45-54,75-99K,Homeowner,2 Adults Kids,3,1,-1.54867924528,9.49811320755
809,75,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-3.60416666667,17.64
810,33,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-0.725454545455,9.86545454545
811,144,Week of 669,0.0,0.0,1.0,0.0,,,,,,,,-3.01904761905,17.5876190476
812,54,Week of 669,0.0,0.0,0.0,1.0,,,,,,,,-4.54727272727,23.5618181818
813,254,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-9.0875,76.2425
814,135,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-9.984,66.806
815,84,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-6.84125,36.7075
816,204,Week of 669,1.0,0.0,0.0,0.0,U,25-34,50-74K,Unknown,Single Female,1,None/Unknown,-4.05111111111,34.245
817,637,Week of 669,0.0,1.0,0.0,1.0,A,35-44,150-174K,Homeowner,2 Adults Kids,3,1,-9.9176,39.9316
818,359,Week of 669,0.0,0.0,1.0,0.0,,,,,,,,-6.57318181818,48.9836363636
819,8,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-4.325,13.005
820,338,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-3.22083333333,16.6941666667
821,10,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.39333333333,17.2633333333
822,60,Week of 669,1.0,1.0,0.0,0.0,,,,,,,,-5.32571428571,25.6842857143
823,188,Week of 669,1.0,0.0,0.0,0.0,A,35-44,50-74K,Homeowner,2 Adults Kids,3,1,-2.945,21.4993333333
824,263,Week of 669,1.0,0.0,1.0,0.0,,,,,,,,-5.01,25.9125925926
825,750,Week of 669,0.0,0.0,0.0,0.0,A,45-54,175-199K,Homeowner,2 Adults No Kids,2,None/Unknown,-10.5248780488,66.7448780488
826,33,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-0.9625,6.95666666667
827,7,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.44,11.16
828,6,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-1.24,8.95
829,437,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-13.476,67.7505
830,78,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.0115,9.4965
831,773,Week of 669,0.0,0.0,0.0,0.0,B,45-54,50-74K,Homeowner,1 Adult Kids,3,2,-8.44910714286,51.9582142857
832,52,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-3.21571428571,28.8242857143
833,44,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-11.2233333333,36.82
834,4,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.375,19.73
835,16,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-0.7475,11.7525
836,104,Week of 669,0.0,0.0,0.0,0.0,,,,,,,,-2.05941176471,15.7082352941
